title,rating,review_text,location,hotel,label
Una pensión más que un hotel,1,"Me esperaba más de un ""hotel de 2 estrellas"" sinceramente.  La ubicación está muy bien pero entrar y salir del hotel que está en un 8vo piso es un poco lío, especialmente si no se puede llamar el ascensor por cuenta propia.  No tienen un espacio para sentarse mientras limpian la habitación con lo cual te tienes que ir a caminar un rato.  No hay té ni café en las habitaciones.  La limpieza en mi opinión deja mucho que desar. El personal intenta ser amigable.",Malaga_Costa_del_Sol_Province_of_Malaga_Andalucia,Hotel_Alameda_Malaga,0
Normal,3,"Hotel pequeño, habitaciones pequeñas pero cómodas y bien situado, cerca del centro, del puerto, de la estación de autobuses y la estación de tren como veis está en muy buena zona.  El personal es muy agradable.",Malaga_Costa_del_Sol_Province_of_Malaga_Andalucia,Hotel_Alameda_Malaga,3
una noche a malaga,3,habitaciones normales con baño muy pequeño y camas muy cómodas. el personal nos ha atendido con mucha amabilidad. En general ha sido una experiencia tranquila y positiva. La cantidad de jabón no ha sido suficiente para mi novio.,Malaga_Costa_del_Sol_Province_of_Malaga_Andalucia,Hotel_Alameda_Malaga,3
"Lo justo, limpio y buena atención.",4,"El hotel es pequeño y con muy buena ubicación. La habitación muy pequeña pero bastante cómoda y silenciosa. El cuarto de baño muy bien y limpio. El colchón para mi gusto estaba perfecto para descansar. Los empleados muy amables, lo recomiendo y volvería.",Malaga_Costa_del_Sol_Province_of_Malaga_Andalucia,Hotel_Alameda_Malaga,1
Amabilidad y ubicación perfecta,4,"Hotel pequeño, básico pero muy bien ubicado, a un paso del centro (a un minuto caminando de la calle Larios, del puerto, de la estación de autobuses y a 5 del tren que te lleva directo al aeropuerto) La habitación tenia todo lo necesario, aire acondicionado potente, baño completo y nuevo, terraza agradable y espacio suficiente. Lo único que no me gusto fue la limpieza, sabanas y toallas limpias pero el suelo se notaba sin limpiar... Incluso había calcetines debajo de la cama! Y la última noche ni un agua le dieron a la bañera, estaba tal cual la dejamos...  Es importante decir que para acceder a algunas habitaciones hay que subir escalones.  Y ya para terminar quiero destacar la amabilidad de Paco, un hombre que cada noche nos recibió con la mejor de sus sonrisas, que nos dio…",Malaga_Costa_del_Sol_Province_of_Malaga_Andalucia,Hotel_Alameda_Malaga,1
Matrmonio,1,"Una fonda con nombre y precio de hotel 150€ una noche. Cutre a más no poder y la encargada con poca amabilidad, un abuso aprovechando la temporada alta de Malaga. No se lo recomiendo a nadie, está en un octavo piso de un edificio dedicado a oficinas y para acceder a la habitación hay que subir un piso más por unas escaleras angostas ( nada de ascensor)",Malaga_Costa_del_Sol_Province_of_Malaga_Andalucia,Hotel_Alameda_Malaga,0
Buena ubicación,4,"Muy cercano a la estación de tren María Zambrano y de la Estación de Autobuses, este hotel se encuentra bien situado y la relación calidad precio es muy buena. Es cierto que necesita una remodelación, sobre todo el mobiliario (está anticuado). Las habitaciones son muy amplias, y el baño es muy grande (cuenta con bastantes accesorios). El personal es muy amable y atento. Dispones de prensa y además en las habitaciones tienes Canal+ incluido, por lo que la oferta televisiva es amplia.",Malaga_Costa_del_Sol_Province_of_Malaga_Andalucia,Hotel_Alameda_Malaga,1
Malaga,3,"El hotel se encuentra en una buena ubicación, cerca del centro, a unos diez minutos a pie, y cerca del puerto, nueva zona de ocio en Málaga.  La habitación era simple pero bastante bien para pasar un par de noches, el baño quizás algo pequeño, pero suficiente.",Malaga_Costa_del_Sol_Province_of_Malaga_Andalucia,Hotel_Alameda_Malaga,3
Excelente opcion a pasos del centrro de Malaga,5,"Excelente hotel a pasos del centro de Malaga: moderno, limpio, muy bien atendido y ubicado en el mismo edificio que el centro comercial Larios, muy apto para que las esposas hagan las compras pues el hotel está dentro del centro comercial",Malaga_Costa_del_Sol_Province_of_Malaga_Andalucia,Hotel_Alameda_Malaga,1
Hotel sencillo con buena situación,3,"Ocupé una habitación individual por una noche con cama de matrimonio (cómoda), televisión, pequeño frigorífico, baño completo (sanitarios nuevos y limpios) y aire acondicionado (funcionaba bien). Bastante incómodo tener que subir dos tramos de escalera con maletas desde la recepción a la habitación. Hotel bién situado, cercano a la calle Larios (5 min andando) y al puerto.",Malaga_Costa_del_Sol_Province_of_Malaga_Andalucia,Hotel_Alameda_Malaga,3
Hotel Muy Acogedor.!!!,5,"He estado en dicho hotel desde el Lunes Santo día 21 hasta el Domingo de Resurrección día 27. Que decir del hotel??? En primer lugar dar las gracias a Rosa por asignarme la habitación que le solicité. En Segundo lugar dar las gracias por la amabilidad, cordialidad y profesionalidad de Carmen....!! Gracias, también mencionar a Javier por su amabilidad y buen trato. Gracias a tod@s nuevamente. Y también por la botella de Cava que nos regalásteis ayer. Fué un detallazo!!!!!. El hotel está en pleno centro de Málaga en C/ Cordoba justo al lado de la Alameda Principal y el Puerto de Málaga. Desde allí se mueve visitar los monumentos y sitios de interés turisticos pues todo está muy cerca.  Las habitaciones son amplías , luminosas y muy confortables con un cuarto de baňo muy bonito y…",Malaga_Costa_del_Sol_Province_of_Malaga_Andalucia,Hotel_Alameda_Malaga,1
Excelente ubicación!,3,"Hotel dos estrellas muy digno, curiosamente está situado en la 8ª planta de un edificio de viviendas; No sobran m2. tanto la recepción, pasillo, habitaciones, etc. son sencillas y recogidas, el baño renovado y bien. Está muy cerca de la calle Larios, paseo marítimo, puerto y parada bus turístico. Hay cafeterías para desayunar cercanas.",Malaga_Costa_del_Sol_Province_of_Malaga_Andalucia,Hotel_Alameda_Malaga,3
Aceptable si aprovechas una buena oferta,3,"El hotel es como una pensión, ocupa la última planta de un bloque de pisos, y sólo puedes acceder a el si te mandan el ascensor desde arriba...un poco raro si, pero a pesar de todo el hotel esta reformado y, aunque las habitaciones son muy pequeñas, tiene de todo, incluso un pequeño frigorifico. Sin embargo vimos que la habitación doble costaba 150 euros!!! a nosotros nos costó 40 a través de tripadvisor, cosa mucho más aceptable, porque aunque esté en pleno centro, el establecimiento no pasa de un hotel de 2 estrellas bastante escaso... Eso sí, justo abajo está el teatro Alameda, al que fuimos para ver ""Viejóvenes"", y cerca está la famosa calle Larios...",Malaga_Costa_del_Sol_Province_of_Malaga_Andalucia,Hotel_Alameda_Malaga,3
De Risa,1,"Yo ahora me rio, pero en ese momento no sabia que hacer, llegamos al ""hotel"", para pornernos en situacion, el hotel son unos pocos de pisos alojados en la planta alta de un bloque de unos 60 años, para tener acceso te tienes que ver por camara, porque no hay un recepcionista abajo sino en la misma planta donde empieza el hotel, vamos que si no encuentras el hotel no es tu culpa sino que esta escondido; La habitacion minuscula, las paredes de papel de fumar, el baño a dos altura, ya que el baño estaba mas alto quela habitacion y la bañera mas alta que el baño, un tetris, una ventana que no se podia abrir porque daba a la terraza (vecinal), con unas magnificas rejas, dijimos de salir a tomar algo y a la vuelta aparte de que nos miraran para que pudieramos entrar al bloque, tuvimos…",Malaga_Costa_del_Sol_Province_of_Malaga_Andalucia,Hotel_Alameda_Malaga,0
escapada de fin de semana,5,"un hotel  muy centrico, con unas calidades y servicio  genial muy cerca del centro y del puerto.  Servicio mu bueno y amable  no tiene que nada que envidia de hoteles con mas categoría.  Muy limpio  y servicio muy rápido en todos los aspectos",Malaga_Costa_del_Sol_Province_of_Malaga_Andalucia,Hotel_Alameda_Malaga,1
Muy cutre,1,"No se porque le llaman hotel. Se trata mas bien de una pension. Es caro para lo que ofrece. No hay espacio. La habitacion doble es minuscula, asi como el banyo y el armario. La habitacion es imterior. La recepcion y el pasillo muy estrecho. No se lo recomiendo a nadie.",Malaga_Costa_del_Sol_Province_of_Malaga_Andalucia,Hotel_Alameda_Malaga,0
calidad precio,5,"Habitacion pequena pero  servicio de calidad con detalles para estancia de algunos dias y para visitar el centro historico de malaga. Todas las mananas ,despues de volver de la playa nos encontrabamos en la habitacion un zumo de naranja y un bizcocho",Malaga_Costa_del_Sol_Province_of_Malaga_Andalucia,Hotel_Alameda_Malaga,1
Excelencia en trato e instalaciones,5,"Disfrute de un fin de semana magnífico en este hotel gracias en parte al trato de su personal,Gracias a Rubén por su trato cercano. Cerca del centro y a un paso de la estación de tren,centros comerciales.... Además tienen un gastrobar donde poder disfrutar de una gran gastronomía local en la misma acera.",Malaga_Costa_del_Sol_Province_of_Malaga_Andalucia,Zeus_Hotel_Malaga,1
Muy buen Hotel,4,"Es un Hotel muy bueno para la relación precio calidad con unas habitaciones sencillas pero muy acogedoras y con todo mo que tiene que tener una persona para sentirse cómodo y descansar tranquilo y muy limpias. El personal muy amable y cerca de la Estación de tren de María Zambrano, recomendable y además un sencillo pero bueno bufette desayuno",Malaga_Costa_del_Sol_Province_of_Malaga_Andalucia,Zeus_Hotel_Malaga,1
Buena ubicación,3,"Hotel de dos estrellas cómodo, limpio, a 5 minutos de la estación María Zambrano andando. Personal amable y atento. Estuve en una habitación con dos camas individuales, cómodas. Decoración sobria. Suficiente para 2 o 3 noches de trabajo. El único pequeño inconveniente, aunque no tiene mayor importancia es que el desayuno es en otro hotel que está a 200 metros, con lo que no puedes bajar en pijama a zampar y luego seguir arreglándote. Precio por dos noches con desayuno 88€. Recomendable.",Malaga_Costa_del_Sol_Province_of_Malaga_Andalucia,Zeus_Hotel_Malaga,3
"Cerca de la estación, no tanto del centro. Además tuvieron conmigo un mal detalle",2,"El hotel es muy cómodo si viajas en tren, ya que la estación María Zambrano está muy cerca y puedes ir dando un paseo. Al centro, zona turística, calle Larios, Alcazaba y demás .... ya es otra cosa, se puede ir andando pero es un buen paseo.  El hotel es un pelín justo para las tres estrellas. Las habitaciones son normalitas, con camas cómodas, aunque yo hubiera preferido una cama grande en lugar de dos individuales. El baño un poco oscuro, y los productos de cortesía escasos (un par de sobrecitos de champú y gel, un jabón pequeño y dos vasos ... de plástico).  El personal de recepción es amable, aunque me desagradó que al llegar me cobrasen ya las cuatro noches que iba a pasar. Encima ocurrió que mi visita coincidió con unas fuertes tormentas en la zona (gota fría), que…",Malaga_Costa_del_Sol_Province_of_Malaga_Andalucia,Zeus_Hotel_Malaga,0
Descuidado,2,"Destacar la ubicación y el trato del compañero de recepción de por la mañana, súper amable y atento. Por lo demás bastante decepcionante. Por este precio te esperas habitaciones antiguas, pero estás no están nada cuidadas, lo que da la sensación de que no está lo suficientemente limpio. Da bastante asco usar el baño, con cortinas en la bañera que se te pegan al cuerpo, bañera gastada, grifos deteriorados, tapa del váter descolgada.... Así como las mantas de la cama. Si vais a venir os recomiendo traer vuestras propias sábanas, toallas y una chanclas para la ducha. No creo que vuelva, es el peor hotel que me he encontrado a este precio.",Malaga_Costa_del_Sol_Province_of_Malaga_Andalucia,Zeus_Hotel_Malaga,0
Buen precio. Descanso horrible,2,"Está bien situado, respecto al centro de Málaga.  En las cercanías se puede encontrar bastantes servicios.  Los servicios son los imprescindibles, aunque algo anticuado todo. Lo peor es el ESCÄNDALO ( VOCES Y PORTAZOS )  que , en especial las noches ,  tiene el establecimiento.",Malaga_Costa_del_Sol_Province_of_Malaga_Andalucia,Zeus_Hotel_Malaga,0
Tranquilo,4,"En verad estuve poco tiempo,solo7 horas,pero era de noche en medio de La Malagueta y pleno verano del 2016,una tranquilidad absoluta,al estar en una travesía de avenidas no se escuchaba ningún bullicio y en el interior del establecimiento nada de ruido.",Malaga_Costa_del_Sol_Province_of_Malaga_Andalucia,Zeus_Hotel_Malaga,1
MENOS QUE NORMAL,3,"El hotel es un poco menos que normal, ´porque cuando se llega hay que subir (con todas las valijas y es bastante incomodo, ´por lo demas es un hotel normal, por el precio y esta ubicado a tres  cuadras de la terminal del ferrocarril y micros,",Malaga_Costa_del_Sol_Province_of_Malaga_Andalucia,Zeus_Hotel_Malaga,3
Hotel en calle tranquila,3,"Tiene buena ubicación si quieres tomar un tren o autobús temprano. Las habitaciones son correctas, paea mi gusto anticuadas,las paredes son decpapel y se escuchaba mucho el ruido del pasillo aunque el precio de la habitaciòn estaba bien para lo que se estila por Málaga. Un detalle qñue nk me gustó es que no se nos informó que no nos podíamos llevar con nosotros a la calle y se nos requirió de formas poco adecuadas por parte del recepcionista delante de otros clientes por ol demás todo buen, el aire funcionaba bien y la zona es tranquila y mi estancia fue correcta en general.",Malaga_Costa_del_Sol_Province_of_Malaga_Andalucia,Zeus_Hotel_Malaga,3
Sencillo y céntrico,4,"Hotel tranquilo, pequeño, sencillo y bien situado. Puedes ir andando al centro, a la playa, al Museo Ruso y a otros lugares de interés artístico y cultural. Sin nada especial, pero un lugar tranquilo para dormir y descansar a buen precio. ",Malaga_Costa_del_Sol_Province_of_Malaga_Andalucia,Zeus_Hotel_Malaga,1
"Muy funcional, y céntrico.",4,"Me ha gustado porque  esta cerca del puerto y se puede ir andando a todos sitios, bien comunicado. Cerca de la Renfe y de las principales atracciones de esta bella Ciudad de Málaga. Expectacular si la ves con el encendido de las luces de Navidad.",Malaga_Costa_del_Sol_Province_of_Malaga_Andalucia,Zeus_Hotel_Malaga,1
No ha sido lo que se esperaba,2,"Estuvimos este finde varias parejas de amigos, íbamos solo a dormir porque teníamos la agenda a tope, como ubicación está bien , un poco antiguo y viejo necesita un cambio de look  , de habitaciones insonorizadas nada , los tabiques parecen de papel , los escalones para llegar al ascensor muy incómodos, el personal era atento , pero yo tuve un problema en el baño y después de varios percances y comunicarlo en recepción, no me cambiaron de habitación ni hubo soluciones, Menos mal que fuimos para dos noches , estábamos poco tiempo y llegábamos reventados . No ha sido de mis mejores estancias. ",Malaga_Costa_del_Sol_Province_of_Malaga_Andalucia,Zeus_Hotel_Malaga,0
